[      1281] [    DumpServer]                17272/ DumpServer is active and waiting.
[    339812] [    GTAProcess]             MainThrd/ -356646862
[    339812] [    GTAProcess]             MainThrd/ 2004797167
[    339812] [    GTAProcess]             MainThrd/ -1691579511
[    339812] [    GTAProcess]             MainThrd/ 539411565
[    339812] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    339812] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    339812] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    339812] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    339812] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    339812] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    339812] [    GTAProcess]             MainThrd/ Orig Tint1: 84
[    339812] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    339828] [    GTAProcess]             MainThrd/ Number of Components 12
[    339828] [    GTAProcess]             MainThrd/ -1725579161
[    339828] [    GTAProcess]             MainThrd/ 491541130
[    339828] [    GTAProcess]             MainThrd/ 2004797167
[    339828] [    GTAProcess]             MainThrd/ -356646862
[    339828] [    GTAProcess]             MainThrd/ -1691579511
[    339828] [    GTAProcess]             MainThrd/ 539411565
[    339828] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    339828] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    339828] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    339828] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    339828] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    339828] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    339828] [    GTAProcess]             MainThrd/ Orig Tint1: 86
[    339828] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    339844] [    GTAProcess]             MainThrd/ Number of Components 12
[    339844] [    GTAProcess]             MainThrd/ -1725579161
[    339844] [    GTAProcess]             MainThrd/ 491541130
[    339844] [    GTAProcess]             MainThrd/ -356646862
[    339844] [    GTAProcess]             MainThrd/ 2004797167
[    339844] [    GTAProcess]             MainThrd/ -1691579511
[    339844] [    GTAProcess]             MainThrd/ 539411565
[    339844] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    339844] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    339844] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    339844] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    339844] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    339844] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    339844] [    GTAProcess]             MainThrd/ Orig Tint1: 87
[    339844] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    339969] [    GTAProcess]             MainThrd/ Number of Components 12
[    339969] [    GTAProcess]             MainThrd/ -1725579161
[    339969] [    GTAProcess]             MainThrd/ 491541130
[    339969] [    GTAProcess]             MainThrd/ 2004797167
[    339969] [    GTAProcess]             MainThrd/ -356646862
[    339969] [    GTAProcess]             MainThrd/ -1691579511
[    339969] [    GTAProcess]             MainThrd/ 539411565
[    339969] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    339969] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    339969] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    339969] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    339969] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    339969] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    339969] [    GTAProcess]             MainThrd/ Orig Tint1: 89
[    339969] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340015] [    GTAProcess]             MainThrd/ Number of Components 12
[    340015] [    GTAProcess]             MainThrd/ -1725579161
[    340015] [    GTAProcess]             MainThrd/ 491541130
[    340015] [    GTAProcess]             MainThrd/ -356646862
[    340015] [    GTAProcess]             MainThrd/ 2004797167
[    340015] [    GTAProcess]             MainThrd/ -1691579511
[    340015] [    GTAProcess]             MainThrd/ 539411565
[    340015] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340015] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340015] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340015] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340015] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340015] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340015] [    GTAProcess]             MainThrd/ Orig Tint1: 91
[    340015] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340203] [    GTAProcess]             MainThrd/ Number of Components 12
[    340203] [    GTAProcess]             MainThrd/ -1725579161
[    340203] [    GTAProcess]             MainThrd/ 491541130
[    340203] [    GTAProcess]             MainThrd/ 2004797167
[    340203] [    GTAProcess]             MainThrd/ -356646862
[    340203] [    GTAProcess]             MainThrd/ -1691579511
[    340203] [    GTAProcess]             MainThrd/ 539411565
[    340203] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340203] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340203] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340203] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340203] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340203] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340203] [    GTAProcess]             MainThrd/ Orig Tint1: 92
[    340203] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340219] [    GTAProcess]             MainThrd/ Number of Components 12
[    340219] [    GTAProcess]             MainThrd/ -1725579161
[    340219] [    GTAProcess]             MainThrd/ 491541130
[    340219] [    GTAProcess]             MainThrd/ -356646862
[    340219] [    GTAProcess]             MainThrd/ 2004797167
[    340219] [    GTAProcess]             MainThrd/ -1691579511
[    340219] [    GTAProcess]             MainThrd/ 539411565
[    340219] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340219] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340219] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340219] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340219] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340219] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340219] [    GTAProcess]             MainThrd/ Orig Tint1: 93
[    340219] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340265] [    GTAProcess]             MainThrd/ Number of Components 12
[    340265] [    GTAProcess]             MainThrd/ -1725579161
[    340265] [    GTAProcess]             MainThrd/ 491541130
[    340265] [    GTAProcess]             MainThrd/ 2004797167
[    340265] [    GTAProcess]             MainThrd/ -356646862
[    340265] [    GTAProcess]             MainThrd/ -1691579511
[    340265] [    GTAProcess]             MainThrd/ 539411565
[    340265] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340265] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340265] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340265] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340265] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340265] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340265] [    GTAProcess]             MainThrd/ Orig Tint1: 94
[    340265] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340281] [    GTAProcess]             MainThrd/ Number of Components 12
[    340281] [    GTAProcess]             MainThrd/ -1725579161
[    340281] [    GTAProcess]             MainThrd/ 491541130
[    340281] [    GTAProcess]             MainThrd/ -356646862
[    340281] [    GTAProcess]             MainThrd/ 2004797167
[    340281] [    GTAProcess]             MainThrd/ -1691579511
[    340281] [    GTAProcess]             MainThrd/ 539411565
[    340281] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340281] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340281] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340281] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340281] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340281] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340281] [    GTAProcess]             MainThrd/ Orig Tint1: 96
[    340281] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340312] [    GTAProcess]             MainThrd/ Number of Components 12
[    340312] [    GTAProcess]             MainThrd/ -1725579161
[    340312] [    GTAProcess]             MainThrd/ 491541130
[    340312] [    GTAProcess]             MainThrd/ 2004797167
[    340312] [    GTAProcess]             MainThrd/ -356646862
[    340312] [    GTAProcess]             MainThrd/ -1691579511
[    340312] [    GTAProcess]             MainThrd/ 539411565
[    340312] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340312] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340312] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340312] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340312] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340312] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340312] [    GTAProcess]             MainThrd/ Orig Tint1: 99
[    340312] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340562] [    GTAProcess]             MainThrd/ Number of Components 12
[    340562] [    GTAProcess]             MainThrd/ -1725579161
[    340562] [    GTAProcess]             MainThrd/ 491541130
[    340562] [    GTAProcess]             MainThrd/ -356646862
[    340562] [    GTAProcess]             MainThrd/ 2004797167
[    340562] [    GTAProcess]             MainThrd/ -1691579511
[    340562] [    GTAProcess]             MainThrd/ 539411565
[    340562] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340562] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340562] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340562] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340578] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340578] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340578] [    GTAProcess]             MainThrd/ Orig Tint1: 101
[    340578] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340594] [    GTAProcess]             MainThrd/ Number of Components 12
[    340594] [    GTAProcess]             MainThrd/ -1725579161
[    340594] [    GTAProcess]             MainThrd/ 491541130
[    340594] [    GTAProcess]             MainThrd/ 2004797167
[    340594] [    GTAProcess]             MainThrd/ -356646862
[    340594] [    GTAProcess]             MainThrd/ -1691579511
[    340594] [    GTAProcess]             MainThrd/ 539411565
[    340594] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340594] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340594] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340594] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340594] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340594] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340594] [    GTAProcess]             MainThrd/ Orig Tint1: 103
[    340594] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340609] [    GTAProcess]             MainThrd/ Number of Components 12
[    340609] [    GTAProcess]             MainThrd/ -1725579161
[    340609] [    GTAProcess]             MainThrd/ 491541130
[    340609] [    GTAProcess]             MainThrd/ -356646862
[    340625] [    GTAProcess]             MainThrd/ 2004797167
[    340625] [    GTAProcess]             MainThrd/ -1691579511
[    340625] [    GTAProcess]             MainThrd/ 539411565
[    340625] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340625] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340625] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340625] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340625] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340625] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340625] [    GTAProcess]             MainThrd/ Orig Tint1: 104
[    340625] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340640] [    GTAProcess]             MainThrd/ Number of Components 12
[    340640] [    GTAProcess]             MainThrd/ -1725579161
[    340640] [    GTAProcess]             MainThrd/ 491541130
[    340640] [    GTAProcess]             MainThrd/ 2004797167
[    340640] [    GTAProcess]             MainThrd/ -356646862
[    340640] [    GTAProcess]             MainThrd/ -1691579511
[    340640] [    GTAProcess]             MainThrd/ 539411565
[    340640] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340640] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340640] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340640] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340640] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340640] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340640] [    GTAProcess]             MainThrd/ Orig Tint1: 105
[    340640] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340656] [    GTAProcess]             MainThrd/ Number of Components 12
[    340656] [    GTAProcess]             MainThrd/ -1725579161
[    340656] [    GTAProcess]             MainThrd/ 491541130
[    340656] [    GTAProcess]             MainThrd/ -356646862
[    340656] [    GTAProcess]             MainThrd/ 2004797167
[    340656] [    GTAProcess]             MainThrd/ -1691579511
[    340656] [    GTAProcess]             MainThrd/ 539411565
[    340656] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340656] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340656] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340656] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340656] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340656] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340656] [    GTAProcess]             MainThrd/ Orig Tint1: 106
[    340656] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340672] [    GTAProcess]             MainThrd/ Number of Components 12
[    340672] [    GTAProcess]             MainThrd/ -1725579161
[    340672] [    GTAProcess]             MainThrd/ 491541130
[    340672] [    GTAProcess]             MainThrd/ 2004797167
[    340672] [    GTAProcess]             MainThrd/ -356646862
[    340672] [    GTAProcess]             MainThrd/ -1691579511
[    340672] [    GTAProcess]             MainThrd/ 539411565
[    340672] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340672] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340672] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340672] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340672] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340672] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340672] [    GTAProcess]             MainThrd/ Orig Tint1: 108
[    340672] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340672] [    GTAProcess]             MainThrd/ Number of Components 12
[    340672] [    GTAProcess]             MainThrd/ -1725579161
[    340672] [    GTAProcess]             MainThrd/ 491541130
[    340672] [    GTAProcess]             MainThrd/ -356646862
[    340672] [    GTAProcess]             MainThrd/ 2004797167
[    340672] [    GTAProcess]             MainThrd/ -1691579511
[    340687] [    GTAProcess]             MainThrd/ 539411565
[    340687] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340687] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340687] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340687] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340687] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340687] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340687] [    GTAProcess]             MainThrd/ Orig Tint1: 109
[    340687] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340703] [    GTAProcess]             MainThrd/ Number of Components 12
[    340703] [    GTAProcess]             MainThrd/ -1725579161
[    340703] [    GTAProcess]             MainThrd/ 491541130
[    340703] [    GTAProcess]             MainThrd/ 2004797167
[    340703] [    GTAProcess]             MainThrd/ -356646862
[    340703] [    GTAProcess]             MainThrd/ -1691579511
[    340703] [    GTAProcess]             MainThrd/ 539411565
[    340703] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340703] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340703] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340703] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340703] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340703] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340703] [    GTAProcess]             MainThrd/ Orig Tint1: 110
[    340703] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340719] [    GTAProcess]             MainThrd/ Number of Components 12
[    340719] [    GTAProcess]             MainThrd/ -1725579161
[    340719] [    GTAProcess]             MainThrd/ 491541130
[    340719] [    GTAProcess]             MainThrd/ -356646862
[    340719] [    GTAProcess]             MainThrd/ 2004797167
[    340719] [    GTAProcess]             MainThrd/ -1691579511
[    340719] [    GTAProcess]             MainThrd/ 539411565
[    340719] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340719] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340719] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340719] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340719] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340719] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340719] [    GTAProcess]             MainThrd/ Orig Tint1: 111
[    340719] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340812] [    GTAProcess]             MainThrd/ Number of Components 12
[    340812] [    GTAProcess]             MainThrd/ -1725579161
[    340812] [    GTAProcess]             MainThrd/ 491541130
[    340812] [    GTAProcess]             MainThrd/ 2004797167
[    340812] [    GTAProcess]             MainThrd/ -356646862
[    340812] [    GTAProcess]             MainThrd/ -1691579511
[    340812] [    GTAProcess]             MainThrd/ 539411565
[    340812] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340812] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340812] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340812] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340812] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340812] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340812] [    GTAProcess]             MainThrd/ Orig Tint1: 113
[    340812] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340844] [    GTAProcess]             MainThrd/ Number of Components 12
[    340844] [    GTAProcess]             MainThrd/ -1725579161
[    340844] [    GTAProcess]             MainThrd/ 491541130
[    340844] [    GTAProcess]             MainThrd/ -356646862
[    340844] [    GTAProcess]             MainThrd/ 2004797167
[    340844] [    GTAProcess]             MainThrd/ -1691579511
[    340844] [    GTAProcess]             MainThrd/ 539411565
[    340844] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340844] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340844] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340844] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340844] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340844] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340844] [    GTAProcess]             MainThrd/ Orig Tint1: 115
[    340844] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340875] [    GTAProcess]             MainThrd/ Number of Components 12
[    340875] [    GTAProcess]             MainThrd/ -1725579161
[    340875] [    GTAProcess]             MainThrd/ 491541130
[    340875] [    GTAProcess]             MainThrd/ 2004797167
[    340875] [    GTAProcess]             MainThrd/ -356646862
[    340875] [    GTAProcess]             MainThrd/ -1691579511
[    340875] [    GTAProcess]             MainThrd/ 539411565
[    340875] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340875] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340875] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340875] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340875] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340875] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340875] [    GTAProcess]             MainThrd/ Orig Tint1: 116
[    340875] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340890] [    GTAProcess]             MainThrd/ Number of Components 12
[    340890] [    GTAProcess]             MainThrd/ -1725579161
[    340890] [    GTAProcess]             MainThrd/ 491541130
[    340890] [    GTAProcess]             MainThrd/ -356646862
[    340890] [    GTAProcess]             MainThrd/ 2004797167
[    340890] [    GTAProcess]             MainThrd/ -1691579511
[    340890] [    GTAProcess]             MainThrd/ 539411565
[    340890] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340890] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340890] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340890] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340890] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340890] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340890] [    GTAProcess]             MainThrd/ Orig Tint1: 117
[    340890] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340906] [    GTAProcess]             MainThrd/ Number of Components 12
[    340906] [    GTAProcess]             MainThrd/ -1725579161
[    340906] [    GTAProcess]             MainThrd/ 491541130
[    340906] [    GTAProcess]             MainThrd/ 2004797167
[    340906] [    GTAProcess]             MainThrd/ -356646862
[    340906] [    GTAProcess]             MainThrd/ -1691579511
[    340906] [    GTAProcess]             MainThrd/ 539411565
[    340906] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340906] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340906] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340906] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340906] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340906] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340906] [    GTAProcess]             MainThrd/ Orig Tint1: 118
[    340906] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    340922] [    GTAProcess]             MainThrd/ Number of Components 12
[    340922] [    GTAProcess]             MainThrd/ -1725579161
[    340922] [    GTAProcess]             MainThrd/ 491541130
[    340922] [    GTAProcess]             MainThrd/ -356646862
[    340922] [    GTAProcess]             MainThrd/ 2004797167
[    340922] [    GTAProcess]             MainThrd/ -1691579511
[    340922] [    GTAProcess]             MainThrd/ 539411565
[    340922] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    340922] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    340922] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    340922] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    340922] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    340922] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    340922] [    GTAProcess]             MainThrd/ Orig Tint1: 120
[    340922] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    341094] [    GTAProcess]             MainThrd/ Number of Components 12
[    341094] [    GTAProcess]             MainThrd/ -1725579161
[    341094] [    GTAProcess]             MainThrd/ 491541130
[    341094] [    GTAProcess]             MainThrd/ 2004797167
[    341094] [    GTAProcess]             MainThrd/ -356646862
[    341094] [    GTAProcess]             MainThrd/ -1691579511
[    341094] [    GTAProcess]             MainThrd/ 539411565
[    341094] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    341094] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    341094] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    341094] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    341094] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    341094] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    341094] [    GTAProcess]             MainThrd/ Orig Tint1: 121
[    341094] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    341109] [    GTAProcess]             MainThrd/ Number of Components 12
[    341109] [    GTAProcess]             MainThrd/ -1725579161
[    341109] [    GTAProcess]             MainThrd/ 491541130
[    341109] [    GTAProcess]             MainThrd/ -356646862
[    341109] [    GTAProcess]             MainThrd/ 2004797167
[    341109] [    GTAProcess]             MainThrd/ -1691579511
[    341109] [    GTAProcess]             MainThrd/ 539411565
[    341109] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    341109] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    341109] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    341109] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    341109] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    341109] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    341109] [    GTAProcess]             MainThrd/ Orig Tint1: 122
[    341109] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    341125] [    GTAProcess]             MainThrd/ Number of Components 12
[    341125] [    GTAProcess]             MainThrd/ -1725579161
[    341125] [    GTAProcess]             MainThrd/ 491541130
[    341125] [    GTAProcess]             MainThrd/ 2004797167
[    341125] [    GTAProcess]             MainThrd/ -356646862
[    341125] [    GTAProcess]             MainThrd/ -1691579511
[    341125] [    GTAProcess]             MainThrd/ 539411565
[    341125] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    341125] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    341125] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    341125] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    341125] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    341125] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    341125] [    GTAProcess]             MainThrd/ Orig Tint1: 123
[    341125] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    341125] [    GTAProcess]             MainThrd/ Number of Components 12
[    341125] [    GTAProcess]             MainThrd/ -1725579161
[    341125] [    GTAProcess]             MainThrd/ 491541130
[    341125] [    GTAProcess]             MainThrd/ -356646862
[    341125] [    GTAProcess]             MainThrd/ 2004797167
[    341125] [    GTAProcess]             MainThrd/ -1691579511
[    341125] [    GTAProcess]             MainThrd/ 539411565
[    341125] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    341125] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    341125] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    341125] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    341125] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    341125] [    GTAProcess]             MainThrd/ Orig Tint0: 226
[    341125] [    GTAProcess]             MainThrd/ Orig Tint1: 125
[    341140] [    GTAProcess]             MainThrd/ Orig Tint2: 62
[    341172] [    GTAProcess]             MainThrd/ Number of Components 12
[    341172] [    GTAProcess]             MainThrd/ -1725579161
[    341172] [    GTAProcess]             MainThrd/ 491541130
[    341172] [    GTAProcess]             MainThrd/ 2004797167
[    341172] [    GTAProcess]             MainThrd/ -356646862
[    341172] [    GTAProcess]             MainThrd/ -1691579511
[    341172] [    GTAProcess]             MainThrd/ 539411565
[    341172] [    GTAProcess]             MainThrd/ Drawable Hash: 1323756736
[    341172] [    GTAProcess]             MainThrd/ Albedo Hash: 1574074788
[    341172] [    GTAProcess]             MainThrd/ Normal Hash: -284749651
[    341172] [    GTAProcess]             MainThrd/ Material Hash: -1635801563
[    341172] [    GTAProcess]             MainThrd/ Pallete Hash: 1090645383
[    341172] [    GTAProcess]             MainThrd/ Orig Tint0: 226
