[      1156] [    DumpServer]                26436/ DumpServer is active and waiting.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/shield.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/shield.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/five_meter_stick.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/five_meter_stick.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/meter_stick.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/meter_stick.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/jail_bars.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/jail_bars.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/cellblock_stairs.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/cellblock_stairs.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/sisika_warden_stairs.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/sisika_warden_stairs.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/floor_generic_bla_sal.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/floor_generic_bla_sal.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/clipboard_service.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/clipboard_service.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/stack_four.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/stack_four.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/p_iceblock_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/p_iceblock_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/job_board_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/job_board_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/ice_rock_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/ice_rock_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/sign_coach_heartlands.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/sign_coach_heartlands.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/sign_coach_saintdenis.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/sign_coach_saintdenis.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/sign_coach_west.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/sign_coach_west.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/arm_signs.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/arm_signs.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/frontier_sign_decal_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/frontier_sign_decal_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/bookshelf01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/bookshelf01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/bar_counter01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/bar_counter01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/bar_counter02.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/bar_counter02.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/wild_activityicon.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/wild_activityicon.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/props_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/props_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/green_screens.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/green_screens.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/med_ondutyboard.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/med_ondutyboard.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/train_bulletin_board_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/train_bulletin_board_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/teepee_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/teepee_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/p_bartap.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/p_bartap.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/p_marilynhall.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/p_marilynhall.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/rain_blockers.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/rain_blockers.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/p_tabledetector.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/p_tabledetector.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/bronte_geobdrm_frplc.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/bronte_geobdrm_frplc.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/p_notice_sign_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/p_notice_sign_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/notice_board_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/notice_board_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/apiary.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/apiary.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/jackolantern_01.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/jackolantern_01.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading AMBIENT_PROP_MODEL_SET_FILE resources:/wildrp_misc/stream/pg_wildrp_flt_gat1x.ymt.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/pg_wildrp_flt_gat1x.ymt in data file mounter 00000001437fbbc8.
[    125875] [    GTAProcess]             MainThrd/ loading AMBIENT_PROP_MODEL_SET_FILE resources:/wildrp_misc/stream/pg_wildrp_flt_logs01x.ymt.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/pg_wildrp_flt_logs01x.ymt in data file mounter 00000001437fbbc8.
[    125875] [    GTAProcess]             MainThrd/ loading AMBIENT_PROP_MODEL_SET_FILE resources:/wildrp_misc/stream/pg_wildrp_flt_01x.ymt.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/pg_wildrp_flt_01x.ymt in data file mounter 00000001437fbbc8.
[    125875] [    GTAProcess]             MainThrd/ loading AMBIENT_PROP_MODEL_SET_FILE resources:/wildrp_misc/stream/pg_wildrp_flt_02x.ymt.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/pg_wildrp_flt_02x.ymt in data file mounter 00000001437fbbc8.
[    125875] [    GTAProcess]             MainThrd/ loading AMBIENT_PROP_MODEL_SET_FILE resources:/wildrp_misc/stream/pg_wildrp_flt_03x.ymt.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/pg_wildrp_flt_03x.ymt in data file mounter 00000001437fbbc8.
[    125875] [    GTAProcess]             MainThrd/ loading AMBIENT_PROP_MODEL_SET_FILE resources:/wildrp_misc/stream/pg_wildrp_flt_xmas.ymt.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/pg_wildrp_flt_xmas.ymt in data file mounter 00000001437fbbc8.
[    125875] [    GTAProcess]             MainThrd/ loading DLC_ITYP_REQUEST resources:/wildrp_misc/stream/prop_weed_ytyp.ytyp.
[    125875] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_misc/stream/prop_weed_ytyp.ytyp in data file mounter 00007ffe2098c108.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125875] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125875] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_barber.
[    125875] [    GTAProcess]             MainThrd/ done loading ym_arm_barber in data file mounter 00007ffe2098bdf8.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125875] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125875] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_craftsman.
[    125875] [    GTAProcess]             MainThrd/ done loading ym_arm_craftsman in data file mounter 00007ffe2098bdf8.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125875] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125875] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_distillery.
[    125890] [    GTAProcess]             MainThrd/ done loading ym_arm_distillery in data file mounter 00007ffe2098bdf8.
[    125890] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125890] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125890] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_gambling.
[    125890] [    GTAProcess]             MainThrd/ done loading ym_arm_gambling in data file mounter 00007ffe2098bdf8.
[    125890] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125890] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125890] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_gunsmith.
[    125906] [    GTAProcess]             MainThrd/ done loading ym_arm_gunsmith in data file mounter 00007ffe2098bdf8.
[    125906] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125906] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125906] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125906] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125906] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_pharmacy.
[    125906] [    GTAProcess]             MainThrd/ done loading ym_arm_pharmacy in data file mounter 00007ffe2098bdf8.
[    125906] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125906] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125906] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_school.
[    125906] [    GTAProcess]             MainThrd/ done loading ym_arm_school in data file mounter 00007ffe2098bdf8.
[    125906] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125906] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125906] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_tailor.
[    125922] [    GTAProcess]             MainThrd/ done loading ym_arm_tailor in data file mounter 00007ffe2098bdf8.
[    125922] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125922] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125922] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125922] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125922] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_trader.
[    125922] [    GTAProcess]             MainThrd/ done loading ym_arm_trader in data file mounter 00007ffe2098bdf8.
[    125922] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125922] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125922] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_CACHE ym_arm_undertaker.
[    125937] [    GTAProcess]             MainThrd/ done loading ym_arm_undertaker in data file mounter 00007ffe2098bdf8.
[    125937] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125937] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125937] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125937] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125937] [    GTAProcess]             MainThrd/ loading CFX_PSEUDO_ENTRY RELOAD_MAP_STORE.
[    125937] [    GTAProcess]             MainThrd/ done loading RELOAD_MAP_STORE in data file mounter 00007ffe20991140.
[    125937] [    GTAProcess]             MainThrd/ loading TRAINCONFIGS_FILE resources:/wildrp_trains/trainconfigs.ymt.
[    125937] [    GTAProcess]             MainThrd/ done loading resources:/wildrp_trains/trainconfigs.ymt in data file mounter 000000014348f660.
[    125937] [    GTAProcess]             MainThrd/ Performing deferred RELOAD_MAP_STORE.
[    134218] [    GTAProcess]             MainThrd/ rage::gameSkeleton::RunInitFunctions: Done running INIT_SESSION init functions!
[    134218] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_NONE to SESSION_STATE_ENTER
[    134218] [    GTAProcess]             MainThrd/ Entering session
[    134265] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_ENTER to SESSION_STATE_START_JOINING
[    134265] [    GTAProcess]             MainThrd/ Setting up game
[    134265] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_START_JOINING to SESSION_STATE_JOINING
[    134265] [    GTAProcess]             MainThrd/ Initializing session
[    134531] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_JOINING to SESSION_STATE_JOINED
[    134531] [    GTAProcess]             MainThrd/ Starting game
[    136172] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_JOINED to SESSION_STATE_START_JOINING
[    136172] [    GTAProcess]             MainThrd/ Setting up game
[    136172] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_START_JOINING to SESSION_STATE_JOINING
[    136172] [    GTAProcess]             MainThrd/ Initializing session
[    136172] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_JOINING to SESSION_STATE_START_JOINING
[    136172] [    GTAProcess]             MainThrd/ Setting up game
[    136172] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_START_JOINING to SESSION_STATE_JOINING
[    136172] [    GTAProcess]             MainThrd/ Initializing session
[    136172] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_JOINING to SESSION_STATE_START_JOINING
[    136172] [    GTAProcess]             MainThrd/ Setting up game
[    136172] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_START_JOINING to SESSION_STATE_JOINING
[    136187] [    GTAProcess]             MainThrd/ Initializing session
[    136234] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_JOINING to SESSION_STATE_JOINED
[    136234] [    GTAProcess]             MainThrd/ Starting game
[    138640] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_JOINED to SESSION_STATE_5
[    138656] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_5 to SESSION_STATE_6
[    138656] [    GTAProcess]             MainThrd/ Adjusting settings for best experience
[    139078] [    GTAProcess]             MainThrd/ SessionState transitioning from SESSION_STATE_6 to SESSION_STATE_7
[    139078] [    GTAProcess]             MainThrd/ Starting monitor
[    139078] [    GTAProcess]             MainThrd/ Creating script environments for monitor
[    139093] [    GTAProcess]             MainThrd/ Starting wildrp_client_js
[    139093] [    GTAProcess]             MainThrd/ Creating script environments for wildrp_client_js
[    139140] [    GTAProcess]             MainThrd/ Still executing script initialization routines...
[    139156] [    GTAProcess]             MainThrd/ Starting wildrp_client
[    139156] [    GTAProcess]             MainThrd/ Creating script environments for wildrp_client
[    139453] [    GTAProcess]             MainThrd/ Loaded WildRP.Client.net, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null into ScriptDomain_168240328
[    139453] [    GTAProcess]             MainThrd/ Loaded WildRP.Core.net, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null into ScriptDomain_168240328
[    139468] [    GTAProcess]             MainThrd/ Loaded Newtonsoft.Json, Version=11.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed into ScriptDomain_168240328
[    139484] [    GTAProcess]             MainThrd/ Loaded WildRP.Client.Core.net, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null into ScriptDomain_168240328
[    139484] [    GTAProcess]             MainThrd/ [BathTubActivity::.ctor]: Initialized BathTub Activity
[    139484] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.BathTubActivity.
[    139500] [    GTAProcess]             MainThrd/ Registering Tick for attributed method BathTubTick
[    139500] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:client:firstTick for attributed method OnClientFirstTick, with parameters 
[    139515] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:client:clientReady for attributed method ClientReady, with parameters System.RuntimeType
[    139515] [    GTAProcess]             MainThrd/ Registering EventHandler onResourceStop for attributed method OnResourceStop, with parameters System.RuntimeType
[    139515] [    GTAProcess]             MainThrd/ [ButcherAnimalActivity::.ctor]: Initialized Butcher Animal Activity
[    139515] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.ButcherAnimalActivity.
[    139515] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectButcherMeleeSwingOnAnimal
[    139515] [    GTAProcess]             MainThrd/ [BarTendingActivity::.ctor]: Bar Manager Initialized
[    139515] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.BarTendingActivity.
[    139515] [    GTAProcess]             MainThrd/ Registering Tick for attributed method ProcessActivity
[    139515] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectPositionalCancellation
[    139515] [    GTAProcess]             MainThrd/ [MoonshineBarActivity::.ctor]: Moonshine Bar Manager Initialized
[    139515] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.MoonshineBarActivity.
[    139515] [    GTAProcess]             MainThrd/ [GrindingWheelActivity::.ctor]: Grinding Wheel Manager Initialized
[    139515] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.GrindingWheelActivity.
[    139515] [    GTAProcess]             MainThrd/ Registering Tick for attributed method LookingInGrindingWheelActivity
[    139515] [    GTAProcess]             MainThrd/ [WoodChoppingActivity::.ctor]: Initialized Wood Chopping Activity
[    139515] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.WoodChoppingActivity.
[    139531] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectFirewoodToChop
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:client:clientReady for attributed method ClientReady, with parameters System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler onResourceStop for attributed method OnResourceStop, with parameters System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ [TreeLoggingActivity::.ctor]: Initialized Tree Logging Activity
[    139531] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.TreeLoggingActivity.
[    139531] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectChoppingTreeAndSetProgress
[    139531] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectTreeToChop
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:client:clientReady for attributed method ClientReady, with parameters System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler onResourceStop for attributed method OnResourceStop, with parameters System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ [TrapDoorActivity::.ctor]: Initialized Trap Door Activity
[    139531] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.TrapDoorActivity.
[    139531] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectTrapDoorsToOpen
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:client:clientReady for attributed method ClientReady, with parameters System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:server:trapDoorActivity:receiveState for attributed method ReceiveState, with parameters System.RuntimeType, System.RuntimeType, System.RuntimeType, System.RuntimeType, System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ [WoodSawingActivity::.ctor]: Initialized Wood Sawing Activity
[    139531] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.WoodSawingActivity.
[    139531] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectSawingKeepSawPromptUp
[    139531] [    GTAProcess]             MainThrd/ Registering Tick for attributed method DetectSawHorse
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:client:clientReady for attributed method ClientReady, with parameters System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ Registering EventHandler onResourceStop for attributed method OnResourceStop, with parameters System.RuntimeType
[    139531] [    GTAProcess]             MainThrd/ [AnimationManager::.ctor]: Animation Manager Initialized
[    139922] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.AnimationManager.
[    141390] [    GTAProcess]             MainThrd/ [CharacterActionManager::.ctor]: Character Action Manager Initialized
[    141390] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.CharacterActionManager.
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method PropAnimationStateMachine
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method ShowAndCheckIdleAndActionVariationPrompts
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method CheckDanceEmoteLoop
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method ActionWheelKeybinds
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method CheckForMovementCancellation
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method CheckForLeavePromptCancellation
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method CheckForAutoCancellation
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method UpdateUiPanel
[    141390] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:client:clientReady for attributed method ClientReady, with parameters System.RuntimeType
[    141390] [    GTAProcess]             MainThrd/ Registering EventHandler onResourceStop for attributed method OnResourceStop, with parameters System.RuntimeType
[    141390] [    GTAProcess]             MainThrd/ Registering EventHandler wildrp:server:character:onDeactivatedCharacter for attributed method OnDeactivatedCharacter, with parameters 
[    141390] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.CharacterInteractionManager.
[    141390] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.CooldownManager.
[    141390] [    GTAProcess]             MainThrd/ Instantiated instance of script WildRP.Client.Managers.GameplayConfigManager.
[    141390] [    GTAProcess]             MainThrd/ Registering Tick for attributed method RequestConfig
